species,lon,lat
Microtus californicus,-122.8528821,40.0365338
Microtus californicus,-122.8447807,40.0172049
Microtus californicus,-122.2855723,40.3221638
Microtus californicus,-122.22687,40.09325
Microtus californicus,-122.2252066,40.1903286
Microtus californicus,-122.21628,40.2026
Microtus californicus,-122.18468,40.31742
Microtus californicus,-122.18314,40.38944
Microtus californicus,-122.18016,40.37479
Microtus californicus,-122.1783,40.32251
Microtus californicus,-122.1008,40.053
Microtus californicus,-122.0695,40.3146
Microtus californicus,-122.06284,40.33059
Microtus californicus,-121.9809838,40.4228989
Microtus californicus,-121.9775775,40.3104732
Microtus californicus,-121.9591213,40.3908557
Microtus californicus,-121.8883611,40.42684722
Microtus californicus,-121.8836556,40.42789722
Microtus californicus,-121.86558,40.43911
Microtus californicus,-121.7678,40.3096
Microtus californicus,-121.76366,40.30804
Microtus californicus,-121.7082,40.3255
Microtus californicus,-123.6666667,40.5
Microtus californicus,-123.19102,40.550323
Microtus californicus,-122.98,40.18
Microtus californicus,-123.45841,40.47576
Microtus californicus,-123.39125,40.42456
Microtus californicus,-123.39112,40.42469
Microtus californicus,-123.04528,40.18777
Microtus californicus,-123.5831088,40.890626
Microtus californicus,-123.54611,40.86694
Microtus californicus,-123.53139,40.80611
Microtus californicus,-123.52347,40.49
Microtus californicus,-123.49373,40.61736
Microtus californicus,-123.4808944,40.4808574
Microtus californicus,-123.47623,40.4313
Microtus californicus,-123.3645503,40.9195595
Microtus californicus,-123.34143,40.70372
Microtus californicus,-123.33669,40.70553
Microtus californicus,-123.32604,40.70553
Microtus californicus,-123.3244689,40.8143031
Microtus californicus,-123.31657,40.71003
Microtus californicus,-123.30828,40.72534
Microtus californicus,-123.29762,40.6695
Microtus californicus,-123.28579,40.68661
Microtus californicus,-123.27987,40.69832
Microtus californicus,-123.14392,40.55443
Microtus californicus,-123.1358556,40.315747
Microtus californicus,-123.1208333,40.7525
Microtus californicus,-123.0218589,40.2528009
Microtus californicus,-123.015054,40.394887
Microtus californicus,-123.0044351,40.0371474
Microtus californicus,-122.98678,40.18151
Microtus californicus,-119.1,36.24
Microtus californicus,-119.288889,36.5425
Microtus californicus,-119.14061,36.211104
Microtus californicus,-119.0275,36.068611
Microtus californicus,-118.9676893,36.6213511
Microtus californicus,-118.294329,35.829701
Microtus californicus,-118.29175,35.830658
Microtus californicus,-118.205312,36.175368
Microtus californicus,-118.187395,36.159921
Microtus californicus,-119.85,37.87
Microtus californicus,-119.3654075,34.6094588
Microtus californicus,-119.19,34.47
Microtus californicus,-119.1775943,34.1326797
Microtus californicus,-119.1333333,34.8
Microtus californicus,-119.114084,34.1015175
Microtus californicus,-119.1127778,34.1013889
Microtus californicus,-119.1066667,34.3502778
Microtus californicus,-119.0786111,34.3480556
Microtus californicus,-119.0597242,34.0860618
Microtus californicus,-119.010215,34.1091228
Microtus californicus,-119.0008333,34.7872222
Microtus californicus,-118.80646,34.25001
Microtus californicus,-117.9009315,34.2234339
Microtus californicus,-118.75,34.51
Microtus californicus,-119.3154197,34.283417
Microtus californicus,-119.3074956,34.2769246
Microtus californicus,-119.2753333,34.5119
Microtus californicus,-119.2720833,34.51435
Microtus californicus,-119.27105,34.51391667
Microtus californicus,-119.26,34.441
Microtus californicus,-119.1873833,34.54013333
Microtus californicus,-119.1867,34.53975
Microtus californicus,-119.1778167,34.1362
Microtus californicus,-119.1778167,34.1362
Microtus californicus,-119.1778167,34.1362
Microtus californicus,-119.1778167,34.1362
Microtus californicus,-119.1773667,34.1358
Microtus californicus,-119.1772167,34.1357
Microtus californicus,-119.1707833,34.1357167
Microtus californicus,-119.146,34.812
Microtus californicus,-119.1060549,34.1129346
Microtus californicus,-119.00154,34.78665
Microtus californicus,-118.99695,34.78537
Microtus californicus,-118.9953,34.79588
Microtus californicus,-118.799722,34.407222
Microtus californicus,-121.7458954,38.5488892
Microtus californicus,-121.7448173,38.5489864
Microtus californicus,-122.2402623,38.8863534
Microtus californicus,-121.9117,38.69
Microtus californicus,-121.73326,38.548759
Microtus californicus,-123.482778,39.688333
Microtus californicus,-123.356111,43.218056
Microtus californicus,-123.017222,38.799167
Microtus californicus,-122.915556,38.3725
Microtus californicus,-122.788056,38.040833
Microtus californicus,-122.71,42.468056
Microtus californicus,-122.7083,42.1947
Microtus californicus,-122.5772295,38.3555153
Microtus californicus,-122.55414,40.6221
Microtus californicus,-122.199372,37.433
Microtus californicus,-122.1499934,37.9156704
Microtus californicus,-122.040244,38.238247
Microtus californicus,-121.369904,37.75452
Microtus californicus,-121.3634,36.447
Microtus californicus,-121.184021,35.977631
Microtus californicus,-121.0758333,38.8966667
Microtus californicus,-120.774102,38.348802
Microtus californicus,-120.376667,35.303611
Microtus californicus,-119.7509,36.0666
Microtus californicus,-119.294557,35.19191
Microtus californicus,-118.81567,34.09622
Microtus californicus,-118.8023866,34.7151944
Microtus californicus,-118.660833,34.138333
Microtus californicus,-118.59,34.25
Microtus californicus,-118.37,34.46
Microtus californicus,-118.220634,35.690231
Microtus californicus,-118.15,34.1666667
Microtus californicus,-117.111769,32.460771
Microtus californicus,-117.0584,33.5879
Microtus californicus,-116.901744,32.194315
Microtus californicus,-116.897488,33.972895
Microtus californicus,-116.8736111,32.103056
Microtus californicus,-116.8561388,33.4408865
Microtus californicus,-116.834881,32.089139
Microtus californicus,-116.828104,34.12038
Microtus californicus,-116.666667,31.533333
Microtus californicus,-116.35,32.6
Microtus californicus,-116.1,30.9667
Microtus californicus,-116.1,30.966667
Microtus californicus,-116.0175,30.71972222
Microtus californicus,-115.980278,31.979722
Microtus californicus,-115.9425,30.560278
Microtus californicus,-115.824385,30.3207
Microtus californicus,-115.724,30.057
Microtus californicus,-115.7077778,30.056111
Microtus californicus,-115.682,30.9845
Microtus californicus,-115.483333,31
Microtus californicus,-115.458333,30.883333
Microtus californicus,-115.45,30.88333
Microtus californicus,-115.41057,30.922212
Microtus californicus,-115.2833333,29.9833333
